"Installed Extensions","Installed Extensions"
"Select attribute to map","Select attribute to map"
"Include jQuery","Include jQuery"
"Depending on your configuration. Not necessary for Magento 1.9+.","Depending on your configuration. Not necessary for Magento 1.9+."
